Freq,S11_MAG,S11_PHASE,S21_MAG,S21_PHASE,S12_MAG,S12_PHASE,22_MAG,S22_PHASE
121687500,-0.61606461,-127.49899,-200,45,-200,45,-200,45
121750000,-0.62074888,-127.59022,-200,45,-200,45,-200,45
121812500,-0.62347281,-127.68158,-200,45,-200,45,-200,45
121875000,-0.62565744,-127.76806,-200,45,-200,45,-200,45
121937500,-0.62887138,-127.86338,-200,45,-200,45,-200,45
122000000,-0.62941349,-127.95631,-200,45,-200,45,-200,45
122062500,-0.63201553,-128.04391,-200,45,-200,45,-200,45
122125000,-0.63455975,-128.13538,-200,45,-200,45,-200,45
122187500,-0.63759571,-128.21796,-200,45,-200,45,-200,45
122250000,-0.63944668,-128.30835,-200,45,-200,45,-200,45
122312500,-0.64055496,-128.40128,-200,45,-200,45,-200,45
122375000,-0.64628518,-128.48792,-200,45,-200,45,-200,45
122437500,-0.64613873,-128.58881,-200,45,-200,45,-200,45
122500000,-0.64930993,-128.67488,-200,45,-200,45,-200,45
122562500,-0.65124249,-128.77377,-200,45,-200,45,-200,45
122625000,-0.65206647,-128.86159,-200,45,-200,45,-200,45
122687500,-0.65458816,-128.97076,-200,45,-200,45,-200,45
122750000,-0.65761042,-129.05835,-200,45,-200,45,-200,45
122812500,-0.65939033,-129.16914,-200,45,-200,45,-200,45
122875000,-0.66205055,-129.26021,-200,45,-200,45,-200,45
122937500,-0.66456521,-129.35571,-200,45,-200,45,-200,45
123000000,-0.66786081,-129.45435,-200,45,-200,45,-200,45
123062500,-0.67079788,-129.56467,-200,45,-200,45,-200,45
123125000,-0.67394328,-129.65273,-200,45,-200,45,-200,45
123187500,-0.67630309,-129.76132,-200,45,-200,45,-200,45
123250000,-0.67968929,-129.85599,-200,45,-200,45,-200,45
123312500,-0.68361485,-129.9631,-200,45,-200,45,-200,45
123375000,-0.68581468,-130.04744,-200,45,-200,45,-200,45
123437500,-0.68951666,-130.15868,-200,45,-200,45,-200,45
123500000,-0.69217151,-130.25952,-200,45,-200,45,-200,45
123562500,-0.69579822,-130.36432,-200,45,-200,45,-200,45
123625000,-0.69897431,-130.46341,-200,45,-200,45,-200,45
123687500,-0.70070112,-130.56841,-200,45,-200,45,-200,45
123750000,-0.70594287,-130.66161,-200,45,-200,45,-200,45
123812500,-0.70953649,-130.76997,-200,45,-200,45,-200,45
123875000,-0.71396005,-130.86758,-200,45,-200,45,-200,45
123937500,-0.71811545,-130.97058,-200,45,-200,45,-200,45
124000000,-0.72031194,-131.06609,-200,45,-200,45,-200,45
124062500,-0.72341555,-131.17967,-200,45,-200,45,-200,45
124125000,-0.72749954,-131.27376,-200,45,-200,45,-200,45
124187500,-0.73075092,-131.37776,-200,45,-200,45,-200,45
124250000,-0.73657197,-131.48811,-200,45,-200,45,-200,45
124312500,-0.73889971,-131.57877,-200,45,-200,45,-200,45
124375000,-0.74335361,-131.68762,-200,45,-200,45,-200,45
124437500,-0.74864286,-131.7912,-200,45,-200,45,-200,45
124500000,-0.75100005,-131.89943,-200,45,-200,45,-200,45
124562500,-0.75557029,-132.00175,-200,45,-200,45,-200,45
124625000,-0.75819695,-132.10208,-200,45,-200,45,-200,45
124687500,-0.76424962,-132.20667,-200,45,-200,45,-200,45
124750000,-0.76711893,-132.31981,-200,45,-200,45,-200,45
124812500,-0.7722944,-132.41891,-200,45,-200,45,-200,45
124875000,-0.77635193,-132.53351,-200,45,-200,45,-200,45
124937500,-0.78077257,-132.63307,-200,45,-200,45,-200,45
125000000,-0.78556919,-132.73376,-200,45,-200,45,-200,45
125062500,-0.78899705,-132.83363,-200,45,-200,45,-200,45
125125000,-0.79370922,-132.93971,-200,45,-200,45,-200,45
125187500,-0.79731542,-133.04193,-200,45,-200,45,-200,45
125250000,-0.8021462,-133.15201,-200,45,-200,45,-200,45
125312500,-0.80676025,-133.25461,-200,45,-200,45,-200,45
125375000,-0.81207192,-133.35855,-200,45,-200,45,-200,45
125437500,-0.81573981,-133.46411,-200,45,-200,45,-200,45
125500000,-0.82161993,-133.56055,-200,45,-200,45,-200,45
125562500,-0.82492661,-133.67804,-200,45,-200,45,-200,45
125625000,-0.82852799,-133.77562,-200,45,-200,45,-200,45
125687500,-0.83030564,-133.87633,-200,45,-200,45,-200,45
125750000,-0.83310038,-133.99355,-200,45,-200,45,-200,45
125812500,-0.83907634,-134.09053,-200,45,-200,45,-200,45
125875000,-0.84079939,-134.20583,-200,45,-200,45,-200,45
125937500,-0.84559029,-134.30853,-200,45,-200,45,-200,45
126000000,-0.84784508,-134.43602,-200,45,-200,45,-200,45
126062500,-0.85270733,-134.54836,-200,45,-200,45,-200,45
126125000,-0.85752439,-134.66496,-200,45,-200,45,-200,45
126187500,-0.86192435,-134.77946,-200,45,-200,45,-200,45
126250000,-0.86616504,-134.90254,-200,45,-200,45,-200,45
126312500,-0.87056035,-135.01802,-200,45,-200,45,-200,45
126375000,-0.87487519,-135.14442,-200,45,-200,45,-200,45
